date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/25/2022,"Corpus Christi, TX",NA,2,bot,0-0,A&M-Corpus Christi,Wichita St.,E: 1,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,top,0-0,Wichita St.,A&M-Corpus Christi,"Stroh, S. struck out swinging (1-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,top,0-0,Wichita St.,A&M-Corpus Christi,Casserilla singled to left field (1-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,top,0-0,Wichita St.,A&M-Corpus Christi,Cadena flied out to cf (1-0).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,top,0-0,Wichita St.,A&M-Corpus Christi,Casserilla stole second.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,top,0-0,Wichita St.,A&M-Corpus Christi,Sigrist struck out swinging (3-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,top,0-0,Wichita St.,A&M-Corpus Christi,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,bot,0-0,A&M-Corpus Christi,Wichita St.,"Taylor, J. struck out swinging (2-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,bot,0-0,A&M-Corpus Christi,Wichita St.,"Mueller, N. singled to third base (2-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,bot,0-0,A&M-Corpus Christi,Wichita St.,"Mueller, N. stole second.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,bot,0-0,A&M-Corpus Christi,Wichita St.,"Linneweber,T struck out looking (1-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,bot,0-0,A&M-Corpus Christi,Wichita St.,"Johnson, Di. grounded out to 3b (2-1).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,3,top,0-0,Wichita St.,A&M-Corpus Christi,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,0-0,Wichita St.,A&M-Corpus Christi,Rodden walked (3-1).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,0-0,Wichita St.,A&M-Corpus Christi,Thornhill singled to right field (2-2)3a Rodden advanced to third.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,0-0,Wichita St.,A&M-Corpus Christi,Kocis struck out swinging (2-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,0-0,Wichita St.,A&M-Corpus Christi,Cornblum struck out swinging (0-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,0-0,Wichita St.,A&M-Corpus Christi,Thornhill stole second.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,1-0,Wichita St.,A&M-Corpus Christi,"Ingram singled, RBI3a Thornhill advanced to third3a Rodden scored.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,1-0,Wichita St.,A&M-Corpus Christi,Ingram stole second.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,top,1-0,Wichita St.,A&M-Corpus Christi,"Stroh, S. popped up to c.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,bot,1-0,A&M-Corpus Christi,Wichita St.,"Ryan, B. singled up the middle (0-0).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,bot,1-0,A&M-Corpus Christi,Wichita St.,"Markotic, L. grounded into double play 2b to ss to 1b (1-2)3a Ryan, B. out on the play.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,bot,1-0,A&M-Corpus Christi,Wichita St.,"Petkoff, B. hit by pitch (2-1).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,4,bot,1-0,A&M-Corpus Christi,Wichita St.,"Caraway, J. reached on a fielder's choice (0-2)3a Petkoff, B. out at second 3b to 2b.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,top,1-0,Wichita St.,A&M-Corpus Christi,Casserilla struck out looking (1-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,top,1-0,Wichita St.,A&M-Corpus Christi,Cadena struck out swinging to catcher (0-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,top,1-0,Wichita St.,A&M-Corpus Christi,Sigrist struck out looking (1-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,bot,1-0,A&M-Corpus Christi,Wichita St.,"Puls, M. flied out to rf (1-0).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,bot,1-0,A&M-Corpus Christi,Wichita St.,"Taylor, J. grounded out to ss (2-0).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,bot,1-0,A&M-Corpus Christi,Wichita St.,"Mueller, N. reached on an error by 2b (3-1).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,bot,1-0,A&M-Corpus Christi,Wichita St.,"Linneweber,T struck out swinging (0-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,5,bot,1-0,A&M-Corpus Christi,Wichita St.,E: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,top,1-0,Wichita St.,A&M-Corpus Christi,Rodden grounded out to ss (0-1).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,top,2-0,Wichita St.,A&M-Corpus Christi,"Thornhill homered to right field, RBI (1-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,top,2-0,Wichita St.,A&M-Corpus Christi,Kocis struck out looking (1-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,top,3-0,Wichita St.,A&M-Corpus Christi,"Cornblum homered to left field, RBI (1-0).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,top,3-0,Wichita St.,A&M-Corpus Christi,"Westbrook, C to p for Miller, T..",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,top,3-0,Wichita St.,A&M-Corpus Christi,Ingram doubled to left field (2-0).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,top,3-0,Wichita St.,A&M-Corpus Christi,"Stroh, S. struck out swinging (3-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-0,A&M-Corpus Christi,Wichita St.,"Johnson, Di. singled up the middle (2-1).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-0,A&M-Corpus Christi,Wichita St.,"Ryan, B. singled to right field3a Johnson, Di. advanced to second.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-1,A&M-Corpus Christi,Wichita St.,"Markotic, L. singled, advanced to second on an error by cf, RBI (0-0)3a Ryan, B. advanced to second, advanced to third on an error by cf3a Johnson, Di. advanced to third, scored on an error by cf.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-1,A&M-Corpus Christi,Wichita St.,"Petkoff, B. walked (3-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-1,A&M-Corpus Christi,Wichita St.,"Jones, T. pinch ran for Petkoff, B..",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-1,A&M-Corpus Christi,Wichita St.,"Caraway, J. struck out swinging (1-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-2,A&M-Corpus Christi,Wichita St.,"Puls, M. walked, RBI (3-2)3a Jones, T. advanced to second3a Markotic, L. advanced to third3a Ryan, B. scored.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-2,A&M-Corpus Christi,Wichita St.,Bye to p for Kaminska.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-3,A&M-Corpus Christi,Wichita St.,"Taylor, J. singled to right field, RBI (2-2)3a Puls, M. advanced to second3a Jones, T. advanced to third3a Markotic, L. scored.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-3,A&M-Corpus Christi,Wichita St.,"Mueller, N. struck out looking (1-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,6,bot,3-3,A&M-Corpus Christi,Wichita St.,"Linneweber,T grounded out to 3b (0-1).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,top,3-3,Wichita St.,A&M-Corpus Christi,Casserilla flied out to 3b.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,top,3-3,Wichita St.,A&M-Corpus Christi,Cadena flied out to 1b (0-1).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,top,3-3,Wichita St.,A&M-Corpus Christi,Sigrist struck out swinging (2-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,"Johnson, Di. flied out to cf (2-0).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,"Ryan, B. singled up the middle (2-1).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,"Ryan, B. stole second.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,"Markotic, L. flied out to lf (1-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,Favors to p for Bye.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,"Mitchell, W. pinch hit for Jones, T..",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,"Mitchell, W. flied out to cf.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,7,bot,3-3,A&M-Corpus Christi,Wichita St.,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,top,3-3,Wichita St.,A&M-Corpus Christi,Rodden walked (3-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,top,3-3,Wichita St.,A&M-Corpus Christi,Thornhill grounded out to 3b (1-2)3a Rodden advanced to second.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,top,3-3,Wichita St.,A&M-Corpus Christi,Kocis grounded out to 1b unassisted (1-1)3a Rodden advanced to third.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,top,3-3,Wichita St.,A&M-Corpus Christi,Cornblum struck out looking (2-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,top,3-5,Wichita St.,A&M-Corpus Christi,LOB: 1,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Caraway, J. struck out looking (2-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Puls, M. singled to pitcher (0-0).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Puls, M. stole second.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Taylor, J. struck out looking (2-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Queck, C. pinch hit for Mueller, N..",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Puls, M. advanced to third on a passed ball.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Queck, C. walked (3-1).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Modgling, C. pinch hit for Queck, C..",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Jones, G. to p for Favors.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-3,A&M-Corpus Christi,Wichita St.,"Modgling, C. stole second.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-5,A&M-Corpus Christi,Wichita St.,"Linneweber,T singled up the middle, 2 RBI (3-2)3a Modgling, C. scored3a Puls, M. scored.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-5,A&M-Corpus Christi,Wichita St.,"Linneweber,T stole second.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-5,A&M-Corpus Christi,Wichita St.,"Johnson, Di. hit by pitch (1-2).",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,bot,3-5,A&M-Corpus Christi,Wichita St.,"Ryan, B. grounded out to 1b unassisted.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,8,top,3-5,Wichita St.,A&M-Corpus Christi,R: 2 H: 2 LOB: 2,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,"Modgling, C. to rf.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,"Nelson, D. to p for Westbrook, C.",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,Ingram singled to shortstop (2-1).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,"Tolle pinch hit for Stroh, S..",https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,Tolle lined out to ss (1-1)3a Ingram advanced to second on an error by ss.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,Casserilla hit by pitch (0-2).,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,Cadena grounded into double play ss to 2b to 1b (0-1)3a Casserilla out on the play.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,top,3-5,Wichita St.,A&M-Corpus Christi,H: 1 E: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215630,5215630
02/25/2022,"Corpus Christi, TX",NA,9,bot,3-5,A&M-Corpus Christi,Wichita St.,Tolle to cf.,https://stats.ncaa.org/game/play_by_play/5215630,5215630
